event_id,event_type,severity,department,employee_id,location,created_at,resolved_at,status,requires_approval
EVT422847DF,Machine Breakdown,Critical,Quality,EMP626ED04A,Jacksonville,2024-07-27 00:00:00,2024-07-30 00:00:00,Resolved,No
EVT5A75338E,Cyber Alert,Critical,IT,EMPC7997C76,Phoenix,2024-07-17 00:00:00,2024-07-19 00:00:00,Resolved,No
EVTF4DD8837,Equipment Failure,Critical,Finance,EMP2117BB75,Jacksonville,2024-08-23 00:00:00,2024-08-26 00:00:00,Resolved,No
EVTB88569A5,Compliance Issue,Warning,Finance,EMP8090CCD5,Phoenix,2024-09-25 00:00:00,2024-09-28 00:00:00,Resolved,No
EVT0D6560F9,Cyber Alert,Warning,Finance,EMPB5133E1A,Los Angeles,2024-08-02 00:00:00,2024-08-08 00:00:00,Resolved,No
EVT594E39CF,Employee Injury,Critical,Manufacturing,EMP27EA2133,Chicago,2024-09-26 00:00:00,2024-09-27 00:00:00,Resolved,Yes
EVT60ECF9E2,Purchase Request,Normal,Sales,EMP1F5A7ED1,San Jose,2024-01-01 00:00:00,2024-01-16 00:00:00,Resolved,No
EVT93124DAC,Employee Injury,Critical,Sales,EMP588AE465,Jacksonville,2024-11-08 00:00:00,2024-11-11 00:00:00,Resolved,No
EVT9782BD39,Purchase Request,Normal,IT,EMP1E69891E,Phoenix,2024-01-01 00:00:00,2024-01-11 00:00:00,Escalated,No
EVT64C8013C,Inventory Shortage,Warning,Finance,EMPFCCD04B4,Phoenix,2024-09-12 00:00:00,2024-09-16 00:00:00,Resolved,No
EVT6F7B290F,Machine Breakdown,Normal,HR,EMP22629241,Philadelphia,2024-09-09 00:00:00,2024-09-20 00:00:00,Resolved,Yes
EVTE96340FE,Machine Breakdown,Normal,Operations,EMP4128A9F5,Houston,2024-11-17 00:00:00,2024-11-27 00:00:00,Resolved,No
EVT903CBE6B,Machine Breakdown,Normal,IT,EMPDAEB72B0,New York,2024-10-17 00:00:00,2024-10-30 00:00:00,Resolved,No
EVT2FCA3753,Purchase Request,Warning,Marketing,EMP2B801C04,Phoenix,2024-07-22 00:00:00,2024-07-26 00:00:00,Resolved,No
EVT1C02614A,Purchase Request,Normal,Marketing,EMP146800A1,San Antonio,2024-08-10 00:00:00,2024-08-18 00:00:00,Resolved,Yes
EVTBEAB90FE,Power Outage,Critical,Finance,EMP02FE0DB6,New York,2024-09-14 00:00:00,2024-09-17 00:00:00,Resolved,Yes
EVT302F064B,Employee Injury,Critical,Operations,EMPE91A72B8,Philadelphia,2024-10-22 00:00:00,2024-10-23 00:00:00,Resolved,No
EVT8E35B861,Employee Injury,Warning,IT,EMP744F71B1,San Jose,2024-04-02 00:00:00,2024-04-05 00:00:00,Resolved,Yes
EVT14EA7C48,Customer Escalation,Normal,Logistics,EMP040FF67F,Phoenix,2024-07-26 00:00:00,2024-08-07 00:00:00,Resolved,No
EVTAEDE67DB,Equipment Failure,Critical,Procurement,EMPA431C536,Dallas,2024-11-02 00:00:00,2024-11-03 00:00:00,Resolved,Yes
EVT9E1D550D,Purchase Request,Normal,IT,EMPF2A2DB2C,Austin,2024-10-27 00:00:00,2024-11-06 00:00:00,Resolved,No
EVT850CBE57,Compliance Issue,Warning,Manufacturing,EMP670D61F2,Los Angeles,2024-08-23 00:00:00,2024-08-27 00:00:00,Resolved,No
EVTEAF41356,Compliance Issue,Warning,Quality,EMP48661F49,Los Angeles,2024-07-12 00:00:00,,Pending,No
EVTE8A25F57,Inventory Shortage,Warning,Sales,EMP0C32A643,Chicago,2024-07-10 00:00:00,2024-07-17 00:00:00,Resolved,No
EVTBF09D65E,Purchase Request,Normal,Finance,EMP089625EF,Los Angeles,2024-11-20 00:00:00,2024-11-29 00:00:00,Resolved,No
EVT7936D1A1,Equipment Failure,Warning,Manufacturing,EMPC7999E08,San Jose,2024-08-26 00:00:00,2024-08-29 00:00:00,Resolved,No
EVT9D3D07FF,Machine Breakdown,Critical,Manufacturing,EMP579DDE3C,Chicago,2024-02-29 00:00:00,2024-03-02 00:00:00,Resolved,No
EVT52426073,Vendor Delay,Warning,HR,EMPD88363FE,Houston,2024-08-10 00:00:00,2024-08-15 00:00:00,Resolved,No
EVT014776AA,Cyber Alert,Warning,Sales,EMP005559B9,Jacksonville,2024-06-19 00:00:00,2024-06-25 00:00:00,Escalated,Yes
EVTED5F2D1E,Purchase Request,Normal,Manufacturing,EMP38119227,Philadelphia,2024-12-27 00:00:00,,Pending,No
EVT8AEED7A7,Cyber Alert,Critical,Finance,EMP15D593B2,San Jose,2024-06-23 00:00:00,,Pending,No
EVT592DBA77,Employee Injury,Critical,Manufacturing,EMP3E81AFA9,Philadelphia,2024-11-21 00:00:00,2024-11-22 00:00:00,Resolved,No
EVTC9F020A5,Employee Injury,Normal,Quality,EMP9C0ABA8B,Los Angeles,2024-07-18 00:00:00,2024-07-31 00:00:00,Resolved,No
EVT4060A424,Vendor Delay,Normal,HR,EMPE5F2D0FA,New York,2024-01-25 00:00:00,2024-02-08 00:00:00,Resolved,Yes
EVTDB2DB6B2,Machine Breakdown,Critical,Procurement,EMP72A08D71,Phoenix,2024-03-01 00:00:00,2024-03-03 00:00:00,Resolved,Yes
EVTB778183C,Vendor Delay,Warning,Sales,EMP1219430F,Los Angeles,2024-06-21 00:00:00,2024-06-24 00:00:00,Resolved,No
EVT447662DF,Compliance Issue,Normal,Sales,EMPD59B499F,Austin,2024-04-05 00:00:00,2024-04-14 00:00:00,Resolved,Yes
EVT890F97CA,Customer Escalation,Warning,Marketing,EMPE4778F45,San Jose,2024-03-15 00:00:00,,Pending,Yes
EVT920A7143,Equipment Failure,Normal,Procurement,EMP1E69891E,Jacksonville,2024-01-29 00:00:00,2024-02-08 00:00:00,Resolved,Yes
EVT34B1F571,Equipment Failure,Critical,Sales,EMPE258F7CA,Dallas,2024-12-06 00:00:00,2024-12-07 00:00:00,Resolved,No
EVT73384B4E,Compliance Issue,Warning,Operations,EMPB133CE5B,Phoenix,2024-03-30 00:00:00,2024-04-05 00:00:00,Resolved,Yes
EVT2853EC5C,Inventory Shortage,Normal,Marketing,EMP9045D1E5,Phoenix,2024-08-05 00:00:00,,Pending,No
EVT2F8198A0,Power Outage,Warning,Quality,EMP7C07A42B,Dallas,2024-08-05 00:00:00,2024-08-12 00:00:00,Resolved,No
EVTA24FE1DF,Inventory Shortage,Normal,Finance,EMP4A2B9E75,Phoenix,2024-03-09 00:00:00,2024-03-16 00:00:00,Resolved,No
EVTCBD39A16,Machine Breakdown,Warning,Marketing,EMPCD95A3A5,Austin,2024-08-22 00:00:00,2024-08-25 00:00:00,Resolved,Yes
EVTCCC865C7,Compliance Issue,Normal,Finance,EMPEDD5B94C,Philadelphia,2024-03-01 00:00:00,2024-03-12 00:00:00,Resolved,No
EVTCFAB48B0,Cyber Alert,Critical,Manufacturing,EMPF221E638,Houston,2024-10-11 00:00:00,2024-10-14 00:00:00,Resolved,No
EVTB403C1E0,Power Outage,Warning,Logistics,EMPB0B41B7D,San Jose,2024-07-24 00:00:00,2024-07-27 00:00:00,Resolved,Yes
EVT85E47778,Cyber Alert,Critical,Procurement,EMPB0310018,Los Angeles,2024-01-02 00:00:00,,Pending,Yes
EVT643E6994,Vendor Delay,Warning,Operations,EMP60B2AEB2,Philadelphia,2024-06-13 00:00:00,2024-06-20 00:00:00,Resolved,Yes
EVT5214871F,Power Outage,Critical,HR,EMP21155B53,Philadelphia,2024-11-25 00:00:00,2024-11-26 00:00:00,Resolved,No
EVT9563E1F0,Power Outage,Critical,Marketing,EMPA9377E83,Dallas,2024-05-03 00:00:00,2024-05-05 00:00:00,Resolved,No
EVTDDED9C0F,Compliance Issue,Warning,Quality,EMPF243F552,San Diego,2024-01-02 00:00:00,,Pending,No
EVTEE82342B,Compliance Issue,Critical,Sales,EMP95C05FA5,Houston,2024-09-25 00:00:00,2024-09-27 00:00:00,Resolved,Yes
EVTAFE592CB,Cyber Alert,Critical,Finance,EMPA3D1848D,Houston,2024-11-24 00:00:00,2024-11-26 00:00:00,Resolved,Yes
EVTF71ECFF6,Employee Injury,Warning,Marketing,EMP82A14D7C,Austin,2024-07-09 00:00:00,2024-07-12 00:00:00,Resolved,No
EVTF451D955,Cyber Alert,Critical,Quality,EMPF6841E8C,San Diego,2024-08-05 00:00:00,2024-08-08 00:00:00,Resolved,Yes
EVT81CB4196,Purchase Request,Normal,Sales,EMPB5969153,San Diego,2024-06-15 00:00:00,2024-06-27 00:00:00,Resolved,Yes
EVT782E4975,Machine Breakdown,Warning,Quality,EMPB0F35697,New York,2024-07-04 00:00:00,2024-07-08 00:00:00,Resolved,No
EVTD470F2F2,Vendor Delay,Warning,Procurement,EMPC741C637,Jacksonville,2024-08-30 00:00:00,2024-09-06 00:00:00,Resolved,No
EVT1AC36BD7,Cyber Alert,Critical,Marketing,EMP858993EC,San Jose,2024-06-15 00:00:00,2024-06-18 00:00:00,Resolved,Yes
EVTD2A9CFDA,Cyber Alert,Critical,Procurement,EMPDA0AA745,San Jose,2024-10-02 00:00:00,2024-10-04 00:00:00,Resolved,No
EVT652120E0,Equipment Failure,Warning,Marketing,EMPA2D31BFA,Chicago,2024-11-23 00:00:00,,Pending,No
EVT4C09A1CA,Employee Injury,Critical,Manufacturing,EMP5888C7E2,Chicago,2024-06-17 00:00:00,2024-06-18 00:00:00,Resolved,No
EVT2476F729,Compliance Issue,Critical,Logistics,EMPEDA69AD6,San Jose,2024-01-15 00:00:00,2024-01-16 00:00:00,Resolved,No
EVTAC434D26,Machine Breakdown,Warning,HR,EMPEE1A9EC3,Los Angeles,2024-05-10 00:00:00,2024-05-14 00:00:00,Resolved,Yes
EVTD8C43D27,Equipment Failure,Critical,IT,EMPE9608DA5,New York,2024-05-01 00:00:00,2024-05-03 00:00:00,Resolved,Yes
EVTA0415D15,Power Outage,Critical,HR,EMP688B500E,Los Angeles,2024-08-13 00:00:00,2024-08-15 00:00:00,Resolved,Yes
EVT6099EDE3,Inventory Shortage,Warning,HR,EMPE6F0D452,Los Angeles,2024-01-15 00:00:00,2024-01-22 00:00:00,Resolved,No
EVT0C732615,Vendor Delay,Warning,Operations,EMPC441E743,San Diego,2024-11-19 00:00:00,,Pending,No
EVTD472F9DD,Machine Breakdown,Critical,Operations,EMP4EB07C49,Jacksonville,2024-04-07 00:00:00,2024-04-08 00:00:00,Resolved,Yes
EVTEB9D4487,Customer Escalation,Warning,IT,EMP8D7E2C01,San Antonio,2024-12-24 00:00:00,,Pending,Yes
EVT5B28D09F,Employee Injury,Warning,IT,EMP288D0F46,Los Angeles,2024-08-11 00:00:00,2024-08-14 00:00:00,Resolved,No
EVTF8240A92,Equipment Failure,Warning,IT,EMPA85386F7,Phoenix,2024-04-22 00:00:00,,Pending,Yes
EVTE3708E9F,Inventory Shortage,Normal,Sales,EMPC94B2E76,Philadelphia,2024-01-14 00:00:00,,Pending,Yes
EVTECD0C295,Purchase Request,Normal,Quality,EMPE34C423F,Austin,2024-05-22 00:00:00,2024-06-04 00:00:00,Resolved,Yes
EVT5D12A97C,Purchase Request,Normal,Operations,EMPCC6F3466,Austin,2024-03-30 00:00:00,,Pending,No
EVTF8988CD2,Compliance Issue,Warning,HR,EMPA6BB3F35,Jacksonville,2024-10-25 00:00:00,,Pending,Yes
EVTD46375A1,Customer Escalation,Warning,Procurement,EMP277755DF,Dallas,2024-07-31 00:00:00,2024-08-07 00:00:00,Resolved,No
EVT661FC1FB,Power Outage,Critical,Finance,EMP32598E82,San Antonio,2024-07-07 00:00:00,2024-07-08 00:00:00,Resolved,Yes
EVT59536686,Cyber Alert,Critical,Finance,EMP73D2B77A,Austin,2024-09-21 00:00:00,2024-09-22 00:00:00,Resolved,Yes
EVT789EFB3E,Employee Injury,Critical,Quality,EMP6EEB523D,Dallas,2024-12-01 00:00:00,2024-12-03 00:00:00,Resolved,No
EVT0A770BC2,Purchase Request,Critical,Operations,EMPB729A2CC,Los Angeles,2024-04-29 00:00:00,2024-05-02 00:00:00,Resolved,No
EVT14461FA6,Equipment Failure,Warning,Procurement,EMP2BF6FCED,Austin,2024-09-10 00:00:00,2024-09-13 00:00:00,Resolved,No
EVTE89A3A7B,Employee Injury,Critical,HR,EMP5F954C45,Philadelphia,2024-07-20 00:00:00,2024-07-22 00:00:00,Resolved,Yes
EVTE122F26F,Customer Escalation,Critical,Quality,EMP5CF82376,Los Angeles,2024-05-30 00:00:00,2024-06-01 00:00:00,Resolved,No
EVTA2646F4E,Inventory Shortage,Warning,Manufacturing,EMP5E6C7C04,Philadelphia,2024-05-03 00:00:00,,Pending,Yes
EVT1AC502B4,Employee Injury,Warning,Finance,EMPCE1FDE5E,Philadelphia,2024-06-14 00:00:00,2024-06-17 00:00:00,Resolved,No
EVT711C69A4,Employee Injury,Warning,IT,EMP19A97297,Los Angeles,2024-04-01 00:00:00,2024-04-06 00:00:00,Resolved,Yes
EVTD9EB64C5,Purchase Request,Normal,HR,EMP25314A17,Phoenix,2024-12-19 00:00:00,2024-12-31 00:00:00,Resolved,No
EVTC2393173,Vendor Delay,Warning,Manufacturing,EMP4B4B7146,Jacksonville,2024-12-25 00:00:00,2025-01-01 00:00:00,Resolved,Yes
EVT41929530,Purchase Request,Normal,Quality,EMP207B960F,Los Angeles,2024-05-13 00:00:00,2024-05-28 00:00:00,Escalated,Yes
EVTB20CA7EA,Purchase Request,Normal,Operations,EMP9A7E61F6,Los Angeles,2024-10-29 00:00:00,,Pending,No
EVT7A187F6C,Equipment Failure,Normal,Manufacturing,EMP329F1BD8,San Jose,2024-08-20 00:00:00,2024-08-31 00:00:00,Resolved,Yes
EVTC18146E3,Equipment Failure,Normal,Logistics,EMPF8932330,Chicago,2024-05-07 00:00:00,2024-05-19 00:00:00,Resolved,Yes
EVT004FB1E9,Equipment Failure,Critical,Finance,EMP71EB5C8B,Austin,2024-10-22 00:00:00,,Pending,Yes
EVTC25F5726,Machine Breakdown,Critical,Sales,EMP54850054,San Diego,2024-10-23 00:00:00,2024-10-25 00:00:00,Resolved,No
EVTE188EA69,Purchase Request,Normal,Operations,EMP709C732D,Los Angeles,2024-02-03 00:00:00,2024-02-17 00:00:00,Resolved,No
EVT1B994A1B,Purchase Request,Critical,Procurement,EMP04C9CDA3,San Antonio,2024-04-14 00:00:00,2024-04-17 00:00:00,Resolved,Yes
EVTF9DF8B69,Employee Injury,Warning,Operations,EMPEDAE1663,Chicago,2024-08-23 00:00:00,2024-08-29 00:00:00,Resolved,No
EVTF1C30382,Customer Escalation,Warning,Manufacturing,EMPD9D39F00,Houston,2024-01-07 00:00:00,2024-01-13 00:00:00,Resolved,No
EVTC4C9256A,Inventory Shortage,Warning,Quality,EMP441CD824,Jacksonville,2024-12-12 00:00:00,2024-12-17 00:00:00,Resolved,Yes
EVTD152EFE6,Purchase Request,Normal,Operations,EMP233A3641,San Diego,2024-04-27 00:00:00,2024-05-08 00:00:00,Resolved,No
EVT45CC9460,Machine Breakdown,Normal,Sales,EMPD0A380E5,Austin,2024-03-24 00:00:00,,Pending,Yes
EVTF4E4E3A3,Power Outage,Critical,Sales,EMP9A5E4BCC,San Antonio,2024-10-16 00:00:00,2024-10-19 00:00:00,Resolved,Yes
EVTD67086AE,Equipment Failure,Critical,Sales,EMP61594BC8,Jacksonville,2024-11-30 00:00:00,,Pending,Yes
EVT724982AB,Cyber Alert,Normal,Manufacturing,EMP9280EF41,Austin,2024-10-31 00:00:00,,Pending,Yes
EVTEEA9E1DD,Equipment Failure,Critical,Sales,EMP4ED43887,San Antonio,2024-03-07 00:00:00,2024-03-10 00:00:00,Resolved,Yes
EVTA5D585C0,Customer Escalation,Normal,HR,EMP993FFD94,Phoenix,2024-08-31 00:00:00,2024-09-08 00:00:00,Resolved,No
EVT2F6D0B90,Customer Escalation,Warning,HR,EMP0438EA06,Austin,2024-05-04 00:00:00,2024-05-08 00:00:00,Resolved,Yes
EVT63C5A5AF,Vendor Delay,Normal,Manufacturing,EMPF6B5D914,Los Angeles,2024-06-24 00:00:00,2024-07-07 00:00:00,Resolved,No
EVTC2DA97D4,Customer Escalation,Critical,Procurement,EMP5F37E877,Austin,2024-11-06 00:00:00,2024-11-08 00:00:00,Resolved,No
EVT89FB67D7,Customer Escalation,Warning,IT,EMP028D2B3C,Jacksonville,2024-11-20 00:00:00,,Pending,No
EVT39C7F44E,Purchase Request,Normal,Marketing,EMP50A11B42,San Jose,2024-01-03 00:00:00,2024-01-10 00:00:00,Resolved,Yes
EVT5FE730F1,Customer Escalation,Warning,IT,EMPA65DCB7B,Chicago,2024-06-18 00:00:00,2024-06-24 00:00:00,Resolved,No
EVT5D62EF90,Vendor Delay,Critical,Manufacturing,EMPEF15EAE8,San Jose,2024-11-26 00:00:00,2024-11-27 00:00:00,Resolved,No
EVTA0AFB489,Equipment Failure,Normal,Sales,EMPB994A18F,Los Angeles,2024-01-26 00:00:00,2024-02-09 00:00:00,Resolved,No
EVT2964710D,Vendor Delay,Critical,Quality,EMP049AC7BB,Austin,2024-05-26 00:00:00,2024-05-29 00:00:00,Resolved,No
EVT5D194851,Power Outage,Warning,HR,EMPFD87C5C3,Chicago,2024-09-06 00:00:00,,Pending,No
EVT5E05131A,Compliance Issue,Warning,Procurement,EMPF6DBAFD3,Chicago,2024-07-31 00:00:00,,Pending,No
EVTF133F916,Employee Injury,Critical,Manufacturing,EMP00A330DE,San Diego,2024-06-17 00:00:00,2024-06-20 00:00:00,Escalated,Yes
EVT6B059B53,Customer Escalation,Warning,IT,EMP0092ACD6,San Antonio,2024-09-23 00:00:00,2024-09-26 00:00:00,Resolved,No
EVT56E08646,Cyber Alert,Normal,IT,EMP75D5D61B,San Jose,2024-10-10 00:00:00,2024-10-22 00:00:00,Resolved,Yes
EVTA3E4625D,Vendor Delay,Critical,Operations,EMP9E034D1D,New York,2024-11-28 00:00:00,2024-11-30 00:00:00,Resolved,No
EVT9CFF764E,Machine Breakdown,Warning,Sales,EMP204CACF2,New York,2024-11-19 00:00:00,,Pending,No
EVT1A38A6E8,Vendor Delay,Warning,Marketing,EMPB8B87B0E,Dallas,2024-11-15 00:00:00,2024-11-20 00:00:00,Resolved,No
EVT75381EE6,Inventory Shortage,Critical,Marketing,EMPE409F4CC,Philadelphia,2024-04-29 00:00:00,2024-05-01 00:00:00,Resolved,No
EVTBDECDD7C,Machine Breakdown,Warning,Logistics,EMPE04065D1,Phoenix,2024-07-28 00:00:00,2024-08-03 00:00:00,Resolved,No
EVT0496AA48,Cyber Alert,Warning,HR,EMP3A95914B,Austin,2024-07-01 00:00:00,,Pending,No
EVTF092F577,Power Outage,Critical,Marketing,EMP3706726F,New York,2024-10-10 00:00:00,,Pending,Yes
EVTFB986F08,Cyber Alert,Warning,Operations,EMP97DC0985,Austin,2024-06-21 00:00:00,2024-06-28 00:00:00,Resolved,No
EVTC9D85025,Vendor Delay,Warning,Manufacturing,EMP5B9BDAEB,Los Angeles,2024-07-30 00:00:00,,Pending,Yes
EVT5E02BE0A,Equipment Failure,Critical,Finance,EMP5284537A,Jacksonville,2024-12-01 00:00:00,,Pending,No
EVT8FA8D20A,Purchase Request,Normal,Finance,EMP86E1FCEA,Austin,2024-10-28 00:00:00,2024-11-06 00:00:00,Resolved,Yes
EVT200C1467,Machine Breakdown,Normal,Marketing,EMP67214702,New York,2024-04-01 00:00:00,2024-04-09 00:00:00,Resolved,No
EVTF252DD8F,Machine Breakdown,Normal,Finance,EMPEB0BC1EB,Chicago,2024-03-07 00:00:00,2024-03-19 00:00:00,Escalated,No
EVT657A2284,Purchase Request,Normal,Quality,EMP25FA2A87,New York,2024-08-25 00:00:00,,Pending,Yes
EVTA64A0C77,Vendor Delay,Warning,HR,EMP82BA546F,Austin,2024-09-16 00:00:00,2024-09-21 00:00:00,Resolved,No
EVT2033CE52,Compliance Issue,Warning,Logistics,EMPE24CA532,Philadelphia,2024-01-16 00:00:00,2024-01-20 00:00:00,Resolved,No
EVTF49576BD,Purchase Request,Normal,Manufacturing,EMP92E275EE,Phoenix,2024-04-01 00:00:00,2024-04-12 00:00:00,Resolved,Yes
EVT4122E659,Purchase Request,Normal,Manufacturing,EMP5B1CC51D,New York,2024-12-08 00:00:00,2024-12-19 00:00:00,Resolved,Yes
EVTA9059BBF,Compliance Issue,Normal,Quality,EMP5AA008F7,Jacksonville,2024-07-17 00:00:00,2024-07-30 00:00:00,Resolved,Yes
EVTEA1E9248,Power Outage,Critical,HR,EMPCC56ADE8,San Jose,2024-07-15 00:00:00,2024-07-16 00:00:00,Resolved,Yes
EVT6E7459C2,Compliance Issue,Normal,Sales,EMP0111985A,Austin,2024-08-14 00:00:00,2024-08-22 00:00:00,Resolved,No
EVTB7E5781A,Power Outage,Warning,Marketing,EMPFDEE0D9E,San Jose,2024-02-18 00:00:00,2024-02-23 00:00:00,Resolved,No
EVTADD86A0A,Machine Breakdown,Normal,Finance,EMP09752C4E,Austin,2024-08-04 00:00:00,2024-08-19 00:00:00,Resolved,No
EVT26F2CBC5,Vendor Delay,Normal,Marketing,EMP354545C3,Austin,2024-08-19 00:00:00,2024-09-03 00:00:00,Resolved,Yes
EVT7DA17571,Purchase Request,Normal,Quality,EMP5A50360B,San Diego,2024-05-02 00:00:00,2024-05-15 00:00:00,Resolved,No
EVTBCB8AD53,Power Outage,Warning,IT,EMP5D8876EF,Houston,2024-02-27 00:00:00,2024-03-04 00:00:00,Resolved,No
EVTA5EF09D5,Compliance Issue,Warning,Procurement,EMPB83C1A4D,San Antonio,2024-08-01 00:00:00,2024-08-04 00:00:00,Resolved,No
EVTD98ED97E,Customer Escalation,Critical,IT,EMP150CF8D0,Jacksonville,2024-12-04 00:00:00,,Pending,No
EVT8D24FC4C,Power Outage,Warning,HR,EMP5C4FA6FB,Los Angeles,2024-12-10 00:00:00,2024-12-13 00:00:00,Resolved,No
EVTBD4114B6,Compliance Issue,Warning,Procurement,EMPCD02E359,San Jose,2024-03-11 00:00:00,,Pending,No
EVT4A83AB27,Machine Breakdown,Critical,Operations,EMP0E77EDE9,Houston,2024-03-14 00:00:00,2024-03-15 00:00:00,Resolved,Yes
EVT9B58D147,Compliance Issue,Critical,Finance,EMP0526CFDC,Chicago,2024-07-27 00:00:00,2024-07-29 00:00:00,Resolved,Yes
EVT874B88F8,Machine Breakdown,Warning,Manufacturing,EMP7F9FCD2C,San Jose,2024-01-21 00:00:00,2024-01-27 00:00:00,Resolved,Yes
EVTD09B542A,Purchase Request,Normal,HR,EMP9FE6707A,Chicago,2024-08-25 00:00:00,2024-09-03 00:00:00,Resolved,No
EVT7E6FB24F,Machine Breakdown,Critical,Marketing,EMP5BA1CEB5,San Diego,2024-07-13 00:00:00,,Pending,No
EVT415A1B08,Machine Breakdown,Critical,HR,EMP846ADA23,Philadelphia,2024-11-28 00:00:00,2024-11-29 00:00:00,Resolved,Yes
EVT433798F5,Equipment Failure,Warning,Finance,EMPFD330CC3,Jacksonville,2024-09-15 00:00:00,2024-09-19 00:00:00,Resolved,Yes
EVT69B891C9,Purchase Request,Normal,Manufacturing,EMPD1E64C45,Los Angeles,2024-02-07 00:00:00,,Pending,No
EVTC0043395,Inventory Shortage,Warning,Sales,EMP5F083F94,San Jose,2024-06-03 00:00:00,,Pending,No
EVTB3C8FDEF,Inventory Shortage,Normal,Marketing,EMPDF6CA94D,San Diego,2024-02-13 00:00:00,2024-02-26 00:00:00,Resolved,Yes
EVT070B9D6A,Compliance Issue,Critical,Marketing,EMPAC11F100,Chicago,2024-10-26 00:00:00,2024-10-27 00:00:00,Escalated,No
EVT2C006089,Customer Escalation,Normal,HR,EMP76A17AD6,San Jose,2024-03-15 00:00:00,2024-03-23 00:00:00,Resolved,No
EVTFAB82867,Inventory Shortage,Critical,Operations,EMPF5EF60D5,Austin,2024-06-30 00:00:00,2024-07-03 00:00:00,Resolved,Yes
EVTC4E63A48,Inventory Shortage,Warning,Manufacturing,EMP65E02CCC,Chicago,2024-08-13 00:00:00,2024-08-17 00:00:00,Resolved,Yes
EVTD42546AD,Employee Injury,Warning,Quality,EMP61EA49AE,Phoenix,2024-03-26 00:00:00,,Pending,No
EVT9FD2B2B0,Purchase Request,Normal,Marketing,EMPC1A4CC72,Chicago,2024-07-22 00:00:00,,Pending,No
EVT45488D83,Inventory Shortage,Normal,Manufacturing,EMP31BBA140,Chicago,2024-07-01 00:00:00,2024-07-14 00:00:00,Resolved,No
EVTAEDDA505,Employee Injury,Critical,Manufacturing,EMP01F9BD4B,Los Angeles,2024-05-31 00:00:00,2024-06-02 00:00:00,Resolved,No
EVTFE0AE868,Employee Injury,Warning,HR,EMP190E7B63,San Diego,2024-02-08 00:00:00,2024-02-11 00:00:00,Resolved,No
EVT295BA373,Compliance Issue,Warning,Manufacturing,EMP0214BD6F,Chicago,2024-01-06 00:00:00,2024-01-09 00:00:00,Resolved,Yes
EVT8E9B89C5,Equipment Failure,Critical,Marketing,EMP38AE7623,Los Angeles,2024-10-09 00:00:00,2024-10-11 00:00:00,Resolved,Yes
EVT8688C5BD,Purchase Request,Normal,Operations,EMPE9F25A0B,Phoenix,2024-03-17 00:00:00,,Pending,No
EVTDAC8E3E5,Equipment Failure,Critical,Finance,EMPC9D1F8CA,Philadelphia,2024-12-11 00:00:00,2024-12-13 00:00:00,Resolved,No
EVT40CEA921,Equipment Failure,Warning,Marketing,EMP7269BF95,Los Angeles,2024-02-13 00:00:00,2024-02-20 00:00:00,Resolved,Yes
EVT018EAC03,Customer Escalation,Warning,Marketing,EMPD137733A,San Jose,2024-07-15 00:00:00,2024-07-22 00:00:00,Escalated,Yes
EVT7F5B1437,Machine Breakdown,Critical,Operations,EMP00394380,New York,2024-12-26 00:00:00,2024-12-27 00:00:00,Resolved,Yes
EVT93D9EFAC,Machine Breakdown,Warning,HR,EMP48661F49,San Antonio,2024-03-22 00:00:00,2024-03-28 00:00:00,Escalated,No
EVT71FE2C88,Power Outage,Critical,IT,EMP9492A6DA,New York,2024-05-26 00:00:00,,Pending,No
EVTDC19617F,Inventory Shortage,Normal,Finance,EMP0A9767AE,Phoenix,2024-03-03 00:00:00,2024-03-14 00:00:00,Resolved,No
EVT310AAD57,Cyber Alert,Warning,Logistics,EMP6A06E7A8,Phoenix,2024-04-09 00:00:00,,Pending,Yes
EVT5198F410,Customer Escalation,Warning,Logistics,EMPC5A28CDA,Phoenix,2024-01-30 00:00:00,,Pending,Yes
EVT6F8FC1D3,Power Outage,Critical,Manufacturing,EMP6C49B9E6,Jacksonville,2024-02-05 00:00:00,2024-02-08 00:00:00,Resolved,No
EVT5C49F706,Vendor Delay,Normal,Procurement,EMPA35DC3AE,Philadelphia,2024-12-28 00:00:00,2025-01-08 00:00:00,Resolved,No
EVT56218185,Power Outage,Critical,Manufacturing,EMPF2C291F4,New York,2024-09-18 00:00:00,2024-09-19 00:00:00,Resolved,Yes
EVT7B4702C4,Employee Injury,Critical,IT,EMPC0424DA5,Los Angeles,2024-04-28 00:00:00,2024-04-30 00:00:00,Resolved,No
EVTDAEAC267,Vendor Delay,Critical,Operations,EMPC9A06970,San Jose,2024-08-03 00:00:00,2024-08-05 00:00:00,Resolved,Yes
EVT2DC46DAE,Inventory Shortage,Critical,Manufacturing,EMPCB774043,Los Angeles,2024-07-03 00:00:00,2024-07-06 00:00:00,Resolved,No
EVTBAF4E4DB,Equipment Failure,Normal,Procurement,EMP9D16EE3A,Chicago,2024-04-25 00:00:00,2024-05-07 00:00:00,Resolved,No
EVTE020C3A0,Machine Breakdown,Warning,Marketing,EMPD1E64C45,Austin,2024-07-14 00:00:00,2024-07-21 00:00:00,Resolved,Yes
EVT473D92B3,Cyber Alert,Warning,Finance,EMPC07DA49A,San Antonio,2024-09-25 00:00:00,2024-10-01 00:00:00,Resolved,Yes
